"time","mkid","listpv","listuv","listuiduv","list_ipv","list_ipv_uv","list_ipv_uid_uv","alipay_uv","alipay_count","alipay_fee","gmv_uv","gmv_count","gmv_fee","pt"
"20111115","548","813206","213773","148866","250313","76070","55167","3017","3835","234165.97000000015","3799","5525","375562.58999999857","20111115000000"
"20111115","549","640","431","383","230","126","120","1","1","500.0","1","1","500.0","20111115000000"
"20111115","550","5","5","5","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","551","962462","151162","95827","251862","70394","48995","1906","2194","103282.20000000014","2657","3661","222364.9599999981","20111115000000"
"20111115","552","588336","84286","47453","179460","50958","28606","876","919","188661.2700000002","1368","1857","728297.6700000002","20111115000000"
"20111115","553","7100","2233","1508","3423","1169","809","28","38","4073.5500000000006","41","65","8880.1","20111115000000"
"20111115","555","3","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","557","621485","150384","98645","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","565","3","2","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","568","295162","56876","35338","122282","28408","18506","1063","1224","84970.30999999991","1365","1956","139246.94999999995","20111115000000"
"20111115","569","1551467","206401","119703","625228","130537","80802","5831","7063","853533.8000000042","7369","10510","1603756.6100000066","20111115000000"
"20111115","571","698935","122970","80464","365201","79108","54197","3154","4093","512524.93000000087","3932","5797","1005782.7900000011","20111115000000"
"20111115","574","1950","858","669","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","575","8615","3181","2623","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","576","427336","83616","52212","122088","32735","21476","901","1049","61802.50000000011","1120","1501","151008.24","20111115000000"
"20111115","577","599471","104774","68239","194659","53063","36442","1255","1623","82993.88000000015","1503","2158","111180.5000000001","20111115000000"
"20111115","578","344845","98824","71853","150807","47103","38048","24035","36364","1241630.3599999705","26925","44526","3686404.9300000425","20111115000000"
"20111115","581","198482","50257","31129","73431","24022","14765","819","891","58725.8000000001","1078","1370","147446.65999999995","20111115000000"
"20111115","582","97991","37863","28855","18673","8821","7034","176","227","38553.229999999996","215","310","63960.61000000001","20111115000000"
"20111115","808","68145","21138","13846","12193","5635","4113","3","3","243.7","4","6","603.4","20111115000000"
"20111115","817","1101305","146418","83595","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","835","160033","52651","33777","56684","18277","12178","311","360","55384.029999999984","410","534","95619.72999999997","20111115000000"
"20111115","843","1032005","236347","159704","272686","91351","68053","5152","5723","364873.8700000004","6586","8510","592040.9500000048","20111115000000"
"20111115","861","2506082","326897","197300","785756","175582","113895","2570","3166","588935.42","3461","4959","1279393.3800000018","20111115000000"
"20111115","869","5758678","689028","423811","2125487","413608","284006","20111","25977","2050694.090000005","25279","37376","3165001.019999909","20111115000000"
"20111115","872","3187005","715746","423563","1159030","324045","204716","8615","9395","2614563.4399999836","11339","14471","6179396.410000015","20111115000000"
"20111115","874","20716928","2167796","1309734","8398439","1507026","967255","39144","47459","5401302.29999982","53034","75174","1.12175278800004E7","20111115000000"
"20111115","885","834777","206028","144344","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","893","6612119","741063","444751","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","894","3922374","426236","265771","1135893","258751","174421","6976","7517","741165.9400000051","9485","12298","1697493.3199999854","20111115000000"
"20111115","895","4433623","642586","387871","1974615","424414","270479","19041","22284","3087119.6500000167","25470","35732","6298184.120000021","20111115000000"
"20111115","896","1961279","279531","161482","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","897","616714","90618","53629","229861","53238","34088","2375","2473","307167.11000000016","3155","4051","732772.5100000005","20111115000000"
"20111115","898","2256866","348657","226246","1066465","229239","160177","14112","22113","1217882.1900000055","17559","30487","2120550.2399999946","20111115000000"
"20111115","899","1649224","268721","175621","634942","155178","108664","6084","7870","361519.5999999988","7780","11442","657033.940000003","20111115000000"
"20111115","925","56737","14820","9262","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111115","944","346","14","7","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111115000000"
"20111116","0","1199136","810004","566523","1835220","531839","370327","21680","25459","3217391.619999937","27301","37353","6061911.869999925","20111116000000"
"20111116","441","13608","3571","2761","4613","1338","1098","81","105","7560.799999999999","99","141","11903.449999999999","20111116000000"
"20111116","542","25","16","9","1293","387","225","3","3","1783.0","5","5","2341.0","20111116000000"
"20111116","543","558034","108356","64298","159290","46047","29676","254","279","62553.62","524","693","750111.88","20111116000000"
"20111116","544","3423","1390","899","718","325","227","13","18","1754.4199999999998","17","26","3423.6000000000004","20111116000000"
"20111116","546","1878948","357297","211952","1092847","241575","148538","7121","8288","1082658.1099999999","9554","13105","2005705.6600000006","20111116000000"
"20111116","548","851903","231085","163242","255882","78290","56293","2996","3862","235391.86999999953","3789","5667","380934.65999999776","20111116000000"
"20111116","549","496","389","316","140","92","75","0","NULL","NULL","1","1","88.0","20111116000000"
"20111116","550","8","8","5","4","2","1","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","551","1056216","167253","107933","277584","77064","54434","1971","2320","112462.54000000018","2791","3846","246813.71999999767","20111116000000"
"20111116","552","490634","69022","39281","160259","43477","23943","672","715","190077.4100000001","1063","1461","791604.35","20111116000000"
"20111116","553","7542","2409","1610","3418","1257","850","27","29","3282.0599999999995","40","52","9253.0","20111116000000"
"20111116","555","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","557","599904","130509","84590","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","565","2","2","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","568","305613","58392","36243","123315","28690","18866","1057","1217","92336.1599999999","1376","1910","145499.06999999998","20111116000000"
"20111116","569","1592995","209515","121841","639577","132249","81883","5889","7196","856487.3500000028","7562","10887","1669533.7300000063","20111116000000"
"20111116","571","703053","124015","81379","365528","78698","53974","3127","4031","513635.4200000003","3920","5794","1053340.2100000028","20111116000000"
"20111116","574","2235","914","720","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","575","8522","2989","2390","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","576","447715","88212","54756","130340","34770","22618","940","1149","84644.84","1159","1572","254456.01999999917","20111116000000"
"20111116","577","598897","101551","64978","188841","49964","33787","1190","1549","95527.26000000008","1443","2153","171029.2199999998","20111116000000"
"20111116","578","609889","185299","141740","228743","83475","72310","47517","66413","2315602.6499999953","53121","80942","5585659.14000043","20111116000000"
"20111116","581","205620","52719","32893","75302","24612","15352","855","960","61509.109999999986","1120","1495","204073.93999999992","20111116000000"
"20111116","582","102491","40523","30935","20655","9851","7971","191","237","38715.14999999999","241","315","53726.91","20111116000000"
"20111116","808","73641","21631","14083","12589","6004","4343","4","4","907.0","8","14","2266.1","20111116000000"
"20111116","817","1150239","153928","88776","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","835","182991","59566","39104","64453","21152","14593","335","372","87329.66000000005","426","526","118487.60000000002","20111116000000"
"20111116","843","1102393","252903","172275","288404","97483","73054","5348","5885","379787.93999999925","6827","8793","625851.2700000056","20111116000000"
"20111116","861","2540145","326262","196150","792133","175526","113296","2677","3307","593463.9199999989","3623","5166","1267062.690000001","20111116000000"
"20111116","869","5875893","686557","420118","2144468","412633","282488","20271","26276","2057443.8900000069","25555","37873","3276626.869999897","20111116000000"
"20111116","872","3296335","737367","438203","1193155","332148","211284","8673","9494","2702349.1599999852","11570","14861","6488537.260000011","20111116000000"
"20111116","874","21742843","2250746","1357680","8767133","1565452","1001656","39783","48232","5518331.249999805","54508","77823","1.1695559370000483E7","20111116000000"
"20111116","885","952903","234492","165370","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","893","6899738","769106","462414","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","894","4105291","435800","271315","1173422","266630","179718","7113","7613","730818.0000000045","9699","12493","1764786.4299999813","20111116000000"
"20111116","895","4523160","652680","394949","2017119","430450","275697","19346","22638","3129472.8000000007","26139","36797","6480396.250000014","20111116000000"
"20111116","896","2103089","300055","174441","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","897","627433","92298","54482","234579","54441","34830","2398","2485","320434.8699999997","3182","4030","775168.6000000003","20111116000000"
"20111116","898","2383141","368014","240919","1120006","239745","169047","14718","23451","1284314.8800000073","18289","31933","2265105.199999981","20111116000000"
"20111116","899","1792953","315364","211962","675881","172083","122386","6169","8149","368995.74999999866","7910","12193","703849.6800000044","20111116000000"
"20111116","925","60644","15927","10005","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","944","86","11","6","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","974","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111116","999","1","1","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20111116000000"
"20111117","0","1180477","796470","552131","1821289","519015","354049","20688","24614","3252625.4299999294","26163","36141","6038079.989999953","20111117000000"
"20111117","441","14343","3637","2728","4470","1363","1077","66","92","5323.08","80","117","8710.88","20111117000000"
"20111117","542","30","14","7","1296","378","234","2","2","1620.0","4","6","2795.0","20111117000000"
"20111117","543","638004","123412","74966","181743","53294","34954","283","314","97613.00000000001","554","741","671726.7300000003","20111117000000"
"20111117","544","3001","1231","892","737","293","227","13","14","1967.9","15","22","5597.799999999999","20111117000000"
"20111117","546","578270","114474","66768","368851","91874","56418","2855","3311","423539.3100000002","3702","5107","746451.6600000003","20111117000000"
